episode,total_reward,epsilon
2128,113.89999999999995,0.01
2129,93.99999999999999,0.01
2130,13.200000000000003,0.01
2131,6.099999999999945,0.01
2132,48.89999999999997,0.01
2133,117.50000000000017,0.01
2134,6.999999999999931,0.01
2135,98.1000000000001,0.01
2136,78.09999999999997,0.01
2137,87.90000000000006,0.01
2138,111.10000000000005,0.01
2139,94.7000000000001,0.01
2140,130.3000000000001,0.01
2141,89.30000000000007,0.01
2142,83.39999999999998,0.01
2143,94.7,0.01
2144,124.8000000000001,0.01
2145,40.899999999999984,0.01
2146,117.20000000000007,0.01
2147,106.90000000000013,0.01
2148,115.00000000000009,0.01
2149,78.40000000000015,0.01
2150,73.19999999999997,0.01
2151,59.30000000000001,0.01
2152,107.3000000000001,0.01
2153,120.80000000000004,0.01
2154,103.30000000000004,0.01
2155,100.30000000000004,0.01
2156,68.49999999999994,0.01
2157,101.7000000000001,0.01
2158,105.50000000000006,0.01
2159,83.90000000000002,0.01
2160,135.00000000000003,0.01
2161,49.499999999999986,0.01
2162,37.09999999999998,0.01
2163,118.00000000000009,0.01
2164,96.80000000000004,0.01
2165,75.70000000000009,0.01
2166,76.79999999999998,0.01
2167,43.999999999999964,0.01
2168,147.20000000000013,0.01
2169,134.2000000000001,0.01
2170,122.70000000000007,0.01
2171,112.60000000000011,0.01
2172,145.3000000000002,0.01
2173,112.10000000000016,0.01
2174,88.7,0.01
2175,116.80000000000011,0.01
2176,37.49999999999997,0.01
2177,116.20000000000002,0.01
2178,129.30000000000007,0.01
2179,71.39999999999999,0.01
2180,120.30000000000013,0.01
2181,120.90000000000005,0.01
2182,95.39999999999998,0.01
2183,62.19999999999999,0.01
2184,20.69999999999998,0.01
2185,131.8000000000001,0.01
2186,107.10000000000007,0.01
2187,125.70000000000006,0.01
2188,80.30000000000004,0.01
2189,132.50000000000009,0.01
2190,114.90000000000005,0.01
2191,98.30000000000001,0.01
2192,61.09999999999998,0.01
2193,129.9000000000001,0.01
2194,81.00000000000004,0.01
2195,62.39999999999995,0.01
2196,121.69999999999999,0.01
2197,97.80000000000001,0.01
2198,20.599999999999987,0.01
2199,83.19999999999996,0.01
2200,119.40000000000006,0.01
2201,101.30000000000001,0.01
2202,97.40000000000019,0.01
2203,104.7000000000001,0.01
2204,122.30000000000004,0.01
2205,94.60000000000001,0.01
2206,60.19999999999999,0.01
2207,71.70000000000005,0.01
2208,53.79999999999997,0.01
2209,72.50000000000011,0.01
2210,94.60000000000002,0.01
2211,120.60000000000014,0.01
2212,80.70000000000005,0.01
2213,34.899999999999984,0.01
2214,116.9,0.01
2215,112.10000000000008,0.01
2216,113.70000000000006,0.01
2217,131.9000000000001,0.01
2218,55.59999999999999,0.01
2219,103.30000000000004,0.01
2220,82.50000000000009,0.01
2221,90.6,0.01
2222,137.5000000000001,0.01
2223,119.90000000000002,0.01
2224,91.6,0.01
2225,100.90000000000002,0.01
2226,108.80000000000004,0.01
2227,50.099999999999994,0.01
2228,120.40000000000006,0.01
2229,60.29999999999997,0.01
2230,79.09999999999997,0.01
2231,76.70000000000002,0.01
2232,47.09999999999999,0.01
2233,83.20000000000007,0.01
2234,121.40000000000003,0.01
2235,96.30000000000003,0.01
2236,96.30000000000005,0.01
2237,137.00000000000009,0.01
2238,120.7,0.01
2239,124.60000000000004,0.01
2240,105.50000000000001,0.01
2241,98.00000000000004,0.01
2242,73.30000000000001,0.01
2243,74.9,0.01
2244,97.70000000000003,0.01
2245,130.70000000000022,0.01
2246,110.00000000000004,0.01
2247,87.1,0.01
2248,99.20000000000005,0.01
2249,106.10000000000002,0.01
2250,43.99999999999999,0.01
2251,60.19999999999999,0.01
2252,61.49999999999997,0.01
2253,77.59999999999998,0.01
2254,150.60000000000016,0.01
2255,137.60000000000005,0.01
2256,18.400000000000006,0.01
2257,94.10000000000008,0.01
2258,114.20000000000006,0.01
2259,41.19999999999998,0.01
2260,136.3000000000001,0.01
2261,81.5,0.01
2262,71.19999999999999,0.01
2263,93.7000000000001,0.01
2264,100.60000000000002,0.01
2265,119.30000000000005,0.01
2266,102.70000000000002,0.01
2267,82.3000000000001,0.01
2268,98.4,0.01
2269,133.00000000000006,0.01
2270,92.29999999999998,0.01
2271,148.1000000000001,0.01
2272,101.0,0.01
2273,86.69999999999999,0.01
2274,87.1,0.01
2275,109.90000000000006,0.01
2276,72.69999999999999,0.01
2277,136.8000000000001,0.01
2278,88.49999999999997,0.01
2279,144.90000000000012,0.01
2280,116.60000000000005,0.01
2281,126.60000000000008,0.01
2282,91.39999999999998,0.01
2283,100.3000000000001,0.01
2284,91.70000000000002,0.01
2285,125.00000000000004,0.01
2286,113.20000000000006,0.01
2287,87.10000000000002,0.01
2288,19.899999999999984,0.01
2289,136.10000000000002,0.01
2290,3.0000000000000053,0.01
2291,21.199999999999985,0.01
2292,93.80000000000014,0.01
2293,78.19999999999999,0.01
2294,64.79999999999997,0.01
2295,60.49999999999994,0.01
2296,54.59999999999995,0.01
2297,52.79999999999993,0.01
2298,82.20000000000016,0.01
2299,99.20000000000009,0.01
2300,99.90000000000005,0.01
2301,98.3000000000001,0.01
2302,110.20000000000005,0.01
2303,100.60000000000008,0.01
2304,31.39999999999997,0.01
2305,54.69999999999998,0.01
2306,104.30000000000008,0.01
2307,114.70000000000022,0.01
2308,46.59999999999998,0.01
2309,50.699999999999974,0.01
2310,38.899999999999984,0.01
2311,125.6,0.01
2312,71.39999999999998,0.01
2313,94.90000000000003,0.01
2314,104.2000000000001,0.01
2315,132.0000000000001,0.01
2316,108.10000000000005,0.01
2317,119.90000000000006,0.01
2318,124.10000000000002,0.01
2319,107.10000000000004,0.01
2320,115.10000000000016,0.01
2321,136.40000000000012,0.01
2322,120.90000000000012,0.01
2323,103.79999999999998,0.01
2324,105.20000000000005,0.01
2325,113.10000000000001,0.01
2326,88.30000000000005,0.01
2327,107.2000000000001,0.01
2328,133.40000000000006,0.01
2329,46.0,0.01
2330,128.20000000000005,0.01
2331,116.00000000000006,0.01
2332,101.50000000000007,0.01
2333,33.499999999999964,0.01
2334,122.70000000000005,0.01
2335,134.80000000000032,0.01
2336,62.8,0.01
2337,152.60000000000008,0.01
2338,-10.800000000000011,0.01
2339,114.30000000000032,0.01
2340,14.699999999999896,0.01
2341,40.99999999999993,0.01
2342,69.8,0.01
2343,147.60000000000022,0.01
2344,117.70000000000002,0.01
2345,112.40000000000003,0.01
2346,108.70000000000005,0.01
2347,134.40000000000018,0.01
2348,123.60000000000011,0.01
2349,77.60000000000002,0.01
2350,138.40000000000006,0.01
2351,120.0,0.01
2352,162.8000000000002,0.01
2353,52.499999999999964,0.01
2354,149.4000000000001,0.01
2355,145.0000000000001,0.01
2356,111.60000000000005,0.01
2357,119.30000000000007,0.01
2358,112.90000000000003,0.01
2359,165.6000000000001,0.01
2360,139.50000000000003,0.01
2361,142.2000000000001,0.01
2362,146.3000000000001,0.01
2363,158.4000000000001,0.01
2364,152.4000000000001,0.01
2365,133.80000000000004,0.01
2366,85.70000000000002,0.01
2367,123.50000000000003,0.01
2368,115.80000000000001,0.01
2369,147.50000000000006,0.01
2370,129.50000000000003,0.01
2371,109.80000000000001,0.01
2372,133.60000000000002,0.01
2373,125.50000000000009,0.01
2374,111.70000000000002,0.01
2375,136.7000000000001,0.01
2376,116.80000000000001,0.01
2377,143.1000000000001,0.01
2378,120.70000000000005,0.01
2379,84.89999999999999,0.01
2380,147.40000000000012,0.01
2381,148.4000000000001,0.01
2382,142.70000000000007,0.01
2383,97.10000000000002,0.01
2384,131.10000000000002,0.01
2385,94.30000000000001,0.01
2386,3.552713678800501e-15,0.01
2387,105.50000000000003,0.01
2388,129.20000000000007,0.01
2389,130.80000000000004,0.01
2390,169.10000000000034,0.01
2391,151.40000000000006,0.01
2392,124.30000000000004,0.01
2393,136.90000000000003,0.01
2394,126.00000000000011,0.01
2395,104.60000000000005,0.01
2396,116.40000000000006,0.01
2397,160.70000000000013,0.01
2398,142.0000000000001,0.01
2399,104.10000000000002,0.01
2400,138.90000000000006,0.01
2401,176.00000000000017,0.01
2402,131.30000000000004,0.01
2403,146.9000000000001,0.01
2404,123.60000000000005,0.01
2405,121.80000000000004,0.01
2406,119.70000000000007,0.01
2407,140.30000000000007,0.01
2408,132.40000000000003,0.01
2409,110.90000000000003,0.01
2410,136.0,0.01
2411,123.70000000000002,0.01
2412,149.50000000000006,0.01
2413,68.29999999999998,0.01
2414,170.8000000000001,0.01
2415,118.20000000000003,0.01
2416,136.60000000000005,0.01
2417,141.1000000000001,0.01
2418,150.40000000000003,0.01
2419,110.80000000000001,0.01
2420,131.70000000000005,0.01
2421,138.0,0.01
2422,109.70000000000007,0.01
2423,155.90000000000012,0.01
2424,131.3,0.01
2425,144.5000000000001,0.01
2426,152.60000000000005,0.01
2427,129.00000000000009,0.01
2428,119.40000000000003,0.01
2429,156.60000000000014,0.01
2430,138.70000000000005,0.01
2431,116.80000000000007,0.01
2432,157.4000000000001,0.01
2433,77.0,0.01
2434,118.20000000000002,0.01
2435,125.60000000000005,0.01
2436,137.70000000000002,0.01
2437,164.4000000000001,0.01
2438,157.6000000000001,0.01
2439,124.00000000000009,0.01
2440,137.50000000000009,0.01
2441,153.00000000000009,0.01
2442,156.4000000000001,0.01
2443,128.10000000000008,0.01
2444,140.60000000000005,0.01
2445,99.50000000000009,0.01
2446,152.70000000000013,0.01
2447,51.09999999999999,0.01
2448,138.8000000000001,0.01
2449,143.50000000000003,0.01
2450,144.70000000000013,0.01
2451,139.6000000000001,0.01
2452,125.40000000000002,0.01
2453,139.20000000000002,0.01
2454,143.40000000000003,0.01
2455,164.6000000000001,0.01
2456,148.30000000000013,0.01
2457,147.30000000000013,0.01
2458,150.30000000000013,0.01
2459,126.80000000000001,0.01
2460,120.60000000000002,0.01
2461,149.8000000000001,0.01
2462,147.60000000000005,0.01
2463,128.70000000000005,0.01
2464,160.00000000000014,0.01
2465,103.10000000000002,0.01
2466,95.70000000000005,0.01
2467,145.9000000000001,0.01
2468,118.90000000000005,0.01
2469,83.7,0.01
2470,138.50000000000006,0.01
2471,112.20000000000002,0.01
2472,132.10000000000002,0.01
2473,149.5000000000001,0.01
2474,31.499999999999993,0.01
2475,146.8,0.01
2476,158.20000000000005,0.01
2477,163.0000000000001,0.01
2478,139.90000000000006,0.01
2479,111.5,0.01
2480,137.60000000000002,0.01
2481,124.80000000000003,0.01
2482,35.69999999999996,0.01
2483,36.299999999999905,0.01
2484,100.30000000000018,0.01
2485,-3.599999999999995,0.01
2486,39.29999999999998,0.01
2487,19.2,0.01
2488,99.29999999999998,0.01
2489,19.900000000000002,0.01
2490,30.699999999999996,0.01
2491,176.9000000000004,0.01
2492,-9.700000000000033,0.01
2493,40.19999999999996,0.01
2494,68.99999999999982,0.01
2495,73.19999999999986,0.01
2496,27.09999999999993,0.01
2497,25.699999999999932,0.01
2498,90.0000000000001,0.01
2499,84.20000000000053,0.01
2500,97.3000000000001,0.01
2501,72.09999999999981,0.01
2502,-1.1999999999999802,0.01
2503,3.000000000000009,0.01
2504,68.49999999999986,0.01
2505,120.90000000000032,0.01
2506,90.40000000000009,0.01
2507,-16.09999999999999,0.01
2508,-0.19999999999999396,0.01
2509,1.2999999999999279,0.01
2510,60.49999999999994,0.01
2511,11.299999999999997,0.01
2512,13.599999999999968,0.01
2513,-1.6999999999999944,0.01
2514,20.599999999999966,0.01
2515,114.90000000000008,0.01
2516,112.39999999999996,0.01
2517,111.90000000000005,0.01
2518,68.50000000000001,0.01
2519,128.30000000000007,0.01
2520,44.29999999999989,0.01
2521,81.89999999999995,0.01
2522,56.49999999999994,0.01
2523,18.6,0.01
2524,52.300000000000004,0.01
2525,65.0,0.01
2526,38.89999999999999,0.01
2527,122.70000000000016,0.01
2528,52.89999999999998,0.01
2529,52.49999999999992,0.01
2530,-11.699999999999996,0.01
2531,86.69999999999987,0.01
2532,52.699999999999925,0.01
2533,15.200000000000017,0.01
2534,8.799999999999931,0.01
2535,66.49999999999991,0.01
2536,5.300000000000029,0.01
2537,132.00000000000017,0.01
2538,81.30000000000001,0.01
2539,20.79999999999996,0.01
2540,18.999999999999943,0.01
2541,4.099999999999987,0.01
2542,23.299999999999997,0.01
2543,117.09999999999998,0.01
2544,66.09999999999991,0.01
2545,14.599999999999987,0.01
2546,8.899999999999986,0.01
2547,97.80000000000041,0.01
2548,-3.8000000000000487,0.01
2549,24.49999999999997,0.01
2550,54.79999999999995,0.01
2551,14.400000000000006,0.01
2552,8.699999999999983,0.01
2553,34.799999999999976,0.01
2554,70.69999999999993,0.01
2555,22.599999999999973,0.01
2556,-2.299999999999968,0.01
2557,-16.099999999999977,0.01
2558,59.900000000000006,0.01
2559,17.59999999999999,0.01
2560,-18.599999999999987,0.01
2561,-18.300000000000004,0.01
2562,-13.999999999999979,0.01
2563,-9.79999999999999,0.01
2564,30.999999999999893,0.01
2565,-32.600000000000065,0.01
2566,-16.399999999999974,0.01
2567,-34.10000000000008,0.01
2568,-24.600000000000065,0.01
2569,-25.300000000000015,0.01
2570,-17.70000000000001,0.01
2571,-20.599999999999973,0.01
2572,-1.3999999999999888,0.01
2573,-15.299999999999972,0.01
2574,-25.899999999999977,0.01
2575,-8.499999999999996,0.01
2576,-19.99999999999997,0.01
2577,-34.8000000000001,0.01
2578,-20.700000000000088,0.01
2579,-27.100000000000023,0.01
2580,-30.200000000000014,0.01
2581,-9.60000000000002,0.01
2582,-32.10000000000006,0.01
2583,-30.900000000000063,0.01
2584,-24.60000000000005,0.01
2585,-11.799999999999983,0.01
2586,-26.69999999999999,0.01
2587,-31.70000000000003,0.01
2588,14.099999999999966,0.01
2589,-31.300000000000026,0.01
2590,-32.400000000000084,0.01
2591,-30.100000000000005,0.01
2592,-27.400000000000027,0.01
2593,-17.099999999999987,0.01
2594,-20.99999999999997,0.01
2595,12.699999999999989,0.01
2596,22.19999999999998,0.01
2597,-33.60000000000006,0.01
2598,-29.400000000000027,0.01
2599,-29.70000000000005,0.01
2600,1.6000000000000298,0.01
2601,-14.799999999999978,0.01
2602,-29.80000000000004,0.01
2603,-29.000000000000025,0.01
2604,-29.80000000000006,0.01
2605,-26.800000000000008,0.01
2606,-10.499999999999995,0.01
2607,67.89999999999986,0.01
2608,-3.0999999999999837,0.01
2609,43.699999999999825,0.01
2610,-15.699999999999967,0.01
2611,-4.59999999999997,0.01
2612,21.299999999999898,0.01
2613,8.399999999999999,0.01
2614,21.9999999999999,0.01
2615,-18.099999999999987,0.01
2616,91.30000000000004,0.01
2617,-29.80000000000002,0.01
2618,20.7,0.01
2619,-29.60000000000002,0.01
2620,-11.600000000000035,0.01
2621,3.1999999999999638,0.01
2622,86.39999999999998,0.01
2623,37.99999999999994,0.01
2624,12.099999999999985,0.01
2625,7.300000000000008,0.01
2626,26.99999999999993,0.01
2627,18.399999999999906,0.01
2628,3.499999999999984,0.01
2629,20.299999999999926,0.01
2630,7.299999999999994,0.01
2631,-14.599999999999993,0.01
2632,60.1000000000001,0.01
2633,20.299999999999983,0.01
2634,5.70000000000001,0.01
2635,1.300000000000031,0.01
2636,-14.59999999999999,0.01
2637,-15.299999999999976,0.01
2638,21.699999999999967,0.01
2639,-14.10000000000002,0.01
2640,-1.1999999999999948,0.01
2641,45.99999999999997,0.01
2642,64.39999999999995,0.01
2643,-13.699999999999998,0.01
2644,4.2999999999999226,0.01
2645,89.7000000000001,0.01
2646,82.60000000000025,0.01
2647,22.899999999999913,0.01
2648,104.8000000000001,0.01
2649,20.79999999999997,0.01
2650,39.199999999999974,0.01
2651,30.199999999999974,0.01
2652,24.69999999999999,0.01
2653,36.79999999999995,0.01
2654,23.099999999999937,0.01
2655,-9.799999999999986,0.01
2656,-30.80000000000009,0.01
2657,-12.799999999999986,0.01
2658,0.9000000000000181,0.01
2659,-16.399999999999984,0.01
2660,55.99999999999993,0.01
2661,55.59999999999999,0.01
2662,42.29999999999986,0.01
2663,1.5000000000000302,0.01
2664,24.199999999999967,0.01
2665,99.40000000000006,0.01
2666,64.39999999999998,0.01
2667,41.999999999999986,0.01
2668,78.6,0.01
2669,64.99999999999989,0.01
2670,90.70000000000005,0.01
2671,22.89999999999999,0.01
2672,64.29999999999997,0.01
2673,61.09999999999991,0.01
2674,101.50000000000004,0.01
2675,71.2999999999999,0.01
2676,53.69999999999989,0.01
2677,21.399999999999906,0.01
2678,6.299999999999999,0.01
2679,14.000000000000005,0.01
2680,25.79999999999997,0.01
2681,-3.699999999999978,0.01
2682,99.70000000000012,0.01
2683,67.19999999999996,0.01
2684,76.69999999999983,0.01
2685,20.099999999999945,0.01
2686,55.500000000000114,0.01
2687,43.59999999999997,0.01
2688,6.1000000000000245,0.01
2689,42.1999999999999,0.01
2690,89.60000000000011,0.01
2691,28.19999999999996,0.01
2692,25.599999999999994,0.01
2693,34.99999999999991,0.01
2694,90.99999999999997,0.01
2695,24.799999999999997,0.01
2696,91.60000000000034,0.01
2697,44.49999999999991,0.01
2698,-30.600000000000037,0.01
2699,28.499999999999943,0.01
2700,3.20000000000001,0.01
2701,46.69999999999995,0.01
2702,26.899999999999913,0.01
2703,7.500000000000005,0.01
2704,39.59999999999996,0.01
2705,22.499999999999986,0.01
2706,62.199999999999925,0.01
2707,56.999999999999915,0.01
2708,57.59999999999997,0.01
2709,56.99999999999996,0.01
2710,39.699999999999925,0.01
2711,45.499999999999936,0.01
2712,38.69999999999993,0.01
2713,-12.200000000000045,0.01
2714,-15.500000000000043,0.01
2715,26.49999999999988,0.01
2716,12.300000000000015,0.01
2717,12.199999999999992,0.01
2718,40.699999999999974,0.01
2719,53.89999999999997,0.01
2720,3.9000000000000146,0.01
2721,60.29999999999981,0.01
2722,-14.799999999999986,0.01
2723,69.70000000000005,0.01
2724,70.89999999999995,0.01
2725,17.19999999999999,0.01
2726,31.69999999999996,0.01
2727,27.399999999999928,0.01
2728,-7.399999999999988,0.01
2729,40.89999999999992,0.01
2730,89.69999999999999,0.01
2731,-7.50000000000008,0.01
2732,-31.000000000000057,0.01
2733,27.099999999999845,0.01
2734,62.199999999999875,0.01
2735,18.80000000000002,0.01
2736,32.29999999999986,0.01
2737,-14.500000000000046,0.01
2738,44.09999999999997,0.01
2739,8.099999999999989,0.01
2740,64.39999999999995,0.01
2741,34.79999999999991,0.01
2742,7.200000000000017,0.01
2743,52.69999999999992,0.01
2744,74.30000000000025,0.01
2745,87.00000000000003,0.01
2746,46.39999999999996,0.01
2747,-3.0999999999999854,0.01
2748,87.4,0.01
2749,17.500000000000004,0.01
2750,67.99999999999989,0.01
2751,49.699999999999974,0.01
2752,-6.999999999999996,0.01
2753,36.99999999999995,0.01
2754,77.90000000000023,0.01
2755,-11.299999999999986,0.01
2756,55.29999999999994,0.01
2757,29.499999999999886,0.01
2758,20.699999999999832,0.01
2759,107.40000000000038,0.01
2760,43.299999999999955,0.01
2761,16.199999999999896,0.01
2762,-7.5,0.01
2763,121.80000000000001,0.01
2764,113.20000000000002,0.01
2765,46.29999999999996,0.01
2766,66.10000000000001,0.01
2767,81.29999999999995,0.01
2768,48.699999999999996,0.01
2769,28.19999999999996,0.01
2770,45.10000000000001,0.01
2771,13.300000000000015,0.01
2772,56.5,0.01
2773,67.60000000000008,0.01
2774,78.3000000000001,0.01
2775,96.50000000000013,0.01
2776,69.60000000000007,0.01
2777,37.79999999999998,0.01
2778,81.60000000000005,0.01
2779,69.0,0.01
2780,6.499999999999998,0.01
2781,78.3,0.01
2782,91.30000000000007,0.01
2783,5.400000000000006,0.01
2784,65.3000000000001,0.01
2785,56.09999999999996,0.01
2786,74.69999999999999,0.01
2787,40.89999999999999,0.01
2788,61.79999999999997,0.01
2789,27.39999999999995,0.01
2790,93.20000000000002,0.01
2791,109.60000000000002,0.01
2792,23.200000000000003,0.01
2793,64.39999999999998,0.01
2794,38.99999999999998,0.01
2795,-10.399999999999995,0.01
2796,17.599999999999987,0.01
2797,111.80000000000005,0.01
2798,73.89999999999998,0.01
2799,24.099999999999994,0.01
2800,34.29999999999999,0.01
2801,40.39999999999999,0.01
2802,85.3000000000002,0.01
2803,70.20000000000002,0.01
2804,82.9000000000001,0.01
2805,76.49999999999997,0.01
2806,13.29999999999999,0.01
2807,69.4,0.01
2808,45.09999999999997,0.01
2809,65.10000000000004,0.01
2810,114.6,0.01
2811,94.90000000000008,0.01
2812,87.00000000000007,0.01
2813,148.3000000000001,0.01
2814,99.30000000000015,0.01
2815,1.3999999999999897,0.01
2816,85.00000000000003,0.01
2817,36.2,0.01
2818,33.399999999999984,0.01
2819,-2.1999999999999935,0.01
2820,50.39999999999999,0.01
2821,40.0,0.01
2822,4.400000000000009,0.01
2823,80.69999999999999,0.01
2824,29.300000000000004,0.01
2825,85.79999999999997,0.01
2826,122.89999999999996,0.01
2827,141.30000000000007,0.01
2828,72.00000000000004,0.01
2829,108.60000000000022,0.01
2830,50.99999999999998,0.01
2831,53.19999999999996,0.01
2832,47.0,0.01
2833,42.5,0.01
2834,65.39999999999999,0.01
2835,35.799999999999976,0.01
2836,20.799999999999976,0.01
2837,66.99999999999991,0.01
2838,69.0,0.01
2839,68.6,0.01
2840,18.19999999999999,0.01
2841,70.50000000000003,0.01
2842,22.5,0.01
2843,42.30000000000001,0.01
2844,-11.199999999999992,0.01
2845,13.299999999999976,0.01
2846,12.300000000000011,0.01
2847,62.2,0.01
2848,11.800000000000004,0.01
2849,0.40000000000000036,0.01
2850,5.8999999999999915,0.01
2851,87.40000000000003,0.01
2852,88.39999999999993,0.01
2853,68.80000000000004,0.01
2854,69.19999999999997,0.01
2855,64.5000000000001,0.01
2856,122.20000000000013,0.01
2857,84.00000000000006,0.01
2858,81.3000000000001,0.01
2859,14.699999999999989,0.01
2860,-10.899999999999995,0.01
2861,22.29999999999996,0.01
2862,41.39999999999999,0.01
2863,56.69999999999999,0.01
2864,77.10000000000014,0.01
2865,-2.5999999999999974,0.01
2866,94.90000000000015,0.01
2867,34.09999999999998,0.01
2868,-12.099999999999996,0.01
2869,20.299999999999947,0.01
2870,70.9,0.01
2871,-11.700000000000005,0.01
2872,20.7,0.01
2873,12.99999999999999,0.01
2874,20.49999999999998,0.01
2875,34.599999999999966,0.01
2876,59.69999999999996,0.01
2877,18.899999999999885,0.01
2878,55.79999999999993,0.01
2879,-18.400000000000002,0.01
2880,73.10000000000001,0.01
2881,8.599999999999994,0.01
2882,6.100000000000007,0.01
2883,18.000000000000004,0.01
2884,54.19999999999999,0.01
2885,8.399999999999968,0.01
2886,-29.70000000000001,0.01
2887,31.499999999999964,0.01
2888,71.80000000000001,0.01
2889,34.99999999999999,0.01
2890,-2.1999999999999886,0.01
2891,33.79999999999998,0.01
2892,21.499999999999964,0.01
2893,55.799999999999976,0.01
2894,18.099999999999973,0.01
2895,30.79999999999996,0.01
2896,-7.999999999999998,0.01
2897,-29.199999999999996,0.01
2898,31.39999999999995,0.01
2899,-9.299999999999994,0.01
2900,-28.700000000000045,0.01
2901,-27.50000000000003,0.01
2902,-19.099999999999994,0.01
2903,-13.799999999999986,0.01
2904,-28.500000000000043,0.01
2905,28.199999999999946,0.01
2906,-28.200000000000003,0.01
2907,-18.5,0.01
2908,-27.500000000000018,0.01
2909,-15.999999999999984,0.01
2910,-25.900000000000016,0.01
2911,-8.000000000000014,0.01
2912,-26.700000000000017,0.01
2913,-1.3000000000000038,0.01
2914,14.999999999999929,0.01
2915,-28.800000000000065,0.01
2916,-8.199999999999989,0.01
2917,-6.2999999999999865,0.01
2918,-11.899999999999993,0.01
2919,-18.59999999999998,0.01
2920,-32.500000000000036,0.01
2921,-8.199999999999992,0.01
2922,20.499999999999915,0.01
2923,-28.100000000000037,0.01
2924,1.600000000000021,0.01
2925,-30.400000000000055,0.01
2926,-31.400000000000055,0.01
2927,-1.899999999999987,0.01
2928,-10.999999999999993,0.01
2929,-12.4,0.01
2930,-10.299999999999988,0.01
2931,-26.90000000000001,0.01
2932,13.099999999999987,0.01
2933,-27.70000000000001,0.01
2934,-7.999999999999995,0.01
2935,31.99999999999988,0.01
2936,15.899999999999958,0.01
2937,-6.700000000000023,0.01
2938,-27.400000000000027,0.01
2939,-30.900000000000013,0.01
2940,-2.0999999999999885,0.01
2941,-12.899999999999983,0.01
2942,-28.80000000000002,0.01
2943,-29.60000000000003,0.01
2944,-6.000000000000064,0.01
2945,-30.100000000000037,0.01
2946,-28.80000000000001,0.01
2947,-26.700000000000024,0.01
2948,-27.40000000000002,0.01
2949,-28.20000000000008,0.01
2950,-21.400000000000006,0.01
2951,-30.50000000000002,0.01
2952,-26.100000000000016,0.01
2953,-31.100000000000023,0.01
2954,-29.900000000000055,0.01
2955,-30.300000000000026,0.01
2956,-28.300000000000004,0.01
2957,-30.50000000000003,0.01
2958,-15.299999999999981,0.01
2959,-30.400000000000023,0.01
2960,7.800000000000011,0.01
2961,-0.39999999999997016,0.01
2962,-29.100000000000023,0.01
2963,-29.400000000000027,0.01
2964,-28.60000000000005,0.01
2965,-34.90000000000005,0.01
2966,-30.60000000000004,0.01
2967,-22.100000000000033,0.01
2968,-19.099999999999987,0.01
2969,-22.999999999999982,0.01
2970,-33.100000000000044,0.01
2971,-30.800000000000033,0.01
2972,-25.199999999999996,0.01
2973,-27.400000000000023,0.01
2974,-28.10000000000002,0.01
2975,-29.100000000000033,0.01
2976,-14.399999999999993,0.01
2977,-29.000000000000014,0.01
2978,-27.600000000000012,0.01
2979,-30.000000000000018,0.01
2980,-32.00000000000003,0.01
2981,-28.500000000000007,0.01
2982,-15.199999999999957,0.01
2983,-10.299999999999983,0.01
2984,-29.500000000000007,0.01
2985,-12.999999999999996,0.01
2986,-12.799999999999983,0.01
2987,-26.800000000000004,0.01
2988,-27.39999999999999,0.01
2989,-17.49999999999999,0.01
2990,-28.400000000000006,0.01
2991,-6.000000000000013,0.01
2992,-27.700000000000017,0.01
2993,-27.000000000000014,0.01
2994,-15.3,0.01
2995,-27.80000000000001,0.01
2996,-15.399999999999984,0.01
2997,-19.99999999999999,0.01
2998,-30.20000000000013,0.01
2999,-30.500000000000018,0.01
3000,-30.90000000000001,0.01
3001,-31.3,0.01
3002,-22.100000000000012,0.01
3003,5.799999999999974,0.01
3004,-14.500000000000048,0.01
3005,-34.10000000000006,0.01
3006,-32.90000000000003,0.01
3007,-30.10000000000003,0.01
3008,-20.29999999999999,0.01
3009,-33.40000000000005,0.01
3010,-32.10000000000002,0.01
3011,-33.00000000000006,0.01
3012,-29.000000000000043,0.01
3013,-31.300000000000026,0.01
3014,-31.80000000000003,0.01
3015,-33.90000000000006,0.01
3016,-30.700000000000053,0.01
3017,-30.90000000000005,0.01
3018,-32.80000000000008,0.01
3019,-19.799999999999997,0.01
3020,-11.89999999999999,0.01
3021,-28.700000000000024,0.01
3022,-19.40000000000001,0.01
3023,-16.99999999999998,0.01
3024,-8.399999999999999,0.01
3025,-24.700000000000017,0.01
3026,-32.70000000000003,0.01
3027,-30.600000000000016,0.01
3028,-29.90000000000004,0.01
3029,19.79999999999996,0.01
3030,-21.600000000000016,0.01
3031,-28.20000000000001,0.01
3032,-28.900000000000055,0.01
3033,6.1999999999999815,0.01
3034,4.100000000000003,0.01
3035,-17.499999999999986,0.01
3036,-23.800000000000026,0.01
3037,-31.2000000000001,0.01
3038,-26.6,0.01
3039,-35.30000000000011,0.01
3040,-24.90000000000001,0.01
3041,-26.20000000000001,0.01
3042,-26.40000000000002,0.01
3043,-30.700000000000042,0.01
3044,-36.200000000000124,0.01
3045,-27.10000000000003,0.01
3046,-25.79999999999999,0.01
3047,-15.099999999999993,0.01
3048,-31.700000000000024,0.01
3049,-26.8,0.01
3050,-27.000000000000032,0.01
3051,-25.500000000000007,0.01
3052,-25.100000000000005,0.01
3053,-8.500000000000016,0.01
3054,-19.200000000000056,0.01
3055,-9.50000000000001,0.01
